Unnamed: 0,url,title,content,error,sumber,content_cleaned,content_cleaned_tokenize,text_for_embedding,embeddings,summary,tf_idf_summary,aspek_informasi_auto
0,https://jogjapolitan.harianjogja.com/read/2025/09/20/510/1228835/jadwal-damri-ke-bandara-yia-hari-ini-jogja-purworejo-kebumen,"Jadwal DAMRI ke Bandara YIA Hari Ini, Jogja-Purworejo-Kebumen - Harianjogja.com","Advertisement
Jadwal DAMRI ke Bandara YIA Hari Ini, Jogja-Purworejo-Kebumen
Advertisement
Harianjogja.com, JOGJA—Bus DAMRI adalah pilihan tepat untuk Anda yang ingin menuju ke Bandara YIA. Selain tarif DAMRI terjangkau, armadanya juga nyaman.
Layanan bus ini menghubungkan YIA dengan berbagai lokasi, termasuk Jogja, Purworejo, dan Kebumen. Layanan transportasi DAMRI ini bisa Anda manfaatkan jika ingin menuju Bandara YIA.
Advertisement
BACA JUGA: Rute Uji Coba Bus Listrik
Berikut adalah informasi lengkap mengenai jadwal dan tarif bus DAMRI untuk keberangkatan 20 September 2025.
Keberangkatan dari Yogyakarta (Jogja)
Sleman City Hall ke Bandara YIA
Pukul 07.00 WIB-19.00 WIB
Harga tiket Rp80.000
Berangkat setiap 60 menit, tiket tidak dapat dilakukan refund atau reschedule
Terminal Condongcatur ke Bandara YIA
Pukul 04.00 WIB-15.00 WIB
Harga tiket Rp80.000
Berangkat setiap 60 menit, tiket tidak dapat dilakukan refund atau reschedule
Pool Damri Yogyakarta ke Bandara YIA
Pukul 04.00 WIB-12.00 WIB Harga tiket Rp80.000
Tiket tidak dapat dilakukan refund atau reschedule
Park and Ride Gamping ke Bandara YIA
Pukul 04.30 WIB-15.30 WIB
Harga tiket Rp80.000
Tiket tidak dapat dilakukan refund atau reschedule
Khusus untuk tujuan pemberhentian Hotel Wisata Magelang, tarifnya Rp100 ribu.
Sementara tujuan Purworejo dan Kebumen Rp40.000
Berikut jadwal keberangkatan armada DAMRI dari YIA menuju ke beberapa titik pemberhentian:
Bandara YIA - Pool DAMRI Bantul:
08.00 WIB – 21.00 WIB (berangkat setiap 60 menit)
Bandara YIA – Terminal Condongcatur
06.00 WIB – 19.00 WIB (berangkat setiap 60 menit)
Bandara YIA – Sleman City Hall
07.00 WIB – 19.00 WIB (berangkat setiap 60 menit)
Bandara YIA – Halte Gamping
04.30 WIB – 15.30 WIB (berangkat setiap 60 menit)
Bandara YIA – Hotel Wisata Magelang
07.00 WIB – 15.00 WIB (berangkat setiap 120 menit)
Keberangkatan dari Kebumen dan Purworejo
Rute Bandara YIA-Kebumen (Terminal Kebumen)
Pukul 08:00
Pukul 10:00
Pukul 15:00
Pukul 16:00
Tarif: Rp40.000
Rute Kebumen (Terminal Kebumen)-Bandara YIA
Pukul 04:00
Pukul 06:00
Pukul 12:00
Pukul 13:00
Tarif: Rp40.000
Rute Purworejo-Bandara YIA
Pukul 05.00
Pukul 07.00
Pukul 13.00
Pukul 14.00
Tarif: Rp40.000
Rute Purworejo-Kebumen
Pukul 09.00
Pukul 11.00
Pukul 16.00
Pukul 17.00
Tarif: Rp40.000
Untuk pembelian tiket Damri rute tersebut dapat dilakukan secara online melalui Damri Apps, Online Travel Agent seperti KAI, redBus, traveloka, Alfamart, Indomaret, dan Citilink. Tiket bisa juga didapatkan di loket resmi Damri.
Cek Berita dan Artikel yang lain di Google News
Berita Lainnya
Berita Pilihan
Advertisement
Advertisement
Wisata DEB Balkondes Karangrejo Borobudur Ditawarkan ke Eropa
Advertisement
Berita Populer
Advertisement
Advertisement",,Harian Jogja,"Jadwal DAMRI ke Bandara YIA Hari Ini, Jogja-Purworejo-Kebumen  Harianjogja.com, JOGJA—Bus DAMRI adalah pilihan tepat untuk Anda yang ingin menuju ke Bandara YIA. Selain tarif DAMRI terjangkau, armadanya juga nyaman. Layanan bus ini menghubungkan YIA dengan berbagai lokasi, termasuk Jogja, Purworejo, dan Kebumen. Layanan transportasi DAMRI ini bisa Anda manfaatkan jika ingin menuju Bandara YIA.  BACA JUGA: Rute Uji Coba Bus Listrik Berikut adalah informasi lengkap mengenai jadwal dan tarif bus DAMRI untuk keberangkatan 20 September 2025. Keberangkatan dari Yogyakarta (Jogja) Sleman City Hall ke Bandara YIA Pukul 07.00 WIB-19.00 WIB Harga tiket Rp80.000 Berangkat setiap 60 menit, tiket tidak dapat dilakukan refund atau reschedule Terminal Condongcatur ke Bandara YIA Pukul 04.00 WIB-15.00 WIB Harga tiket Rp80.000 Berangkat setiap 60 menit, tiket tidak dapat dilakukan refund atau reschedule Pool Damri Yogyakarta ke Bandara YIA Pukul 04.00 WIB-12.00 WIB Harga tiket Rp80.000 Tiket tidak dapat dilakukan refund atau reschedule Park and Ride Gamping ke Bandara YIA Pukul 04.30 WIB-15.30 WIB Harga tiket Rp80.000 Tiket tidak dapat dilakukan refund atau reschedule Khusus untuk tujuan pemberhentian Hotel Wisata Magelang, tarifnya Rp100 ribu. Sementara tujuan Purworejo dan Kebumen Rp40.000 Berikut jadwal keberangkatan armada DAMRI dari YIA menuju ke beberapa titik pemberhentian: Bandara YIA - Pool DAMRI Bantul: 08.00 WIB – 21.00 WIB (berangkat setiap 60 menit) Bandara YIA – Terminal Condongcatur 06.00 WIB – 19.00 WIB (berangkat setiap 60 menit) Bandara YIA – Sleman City Hall 07.00 WIB – 19.00 WIB (berangkat setiap 60 menit) Bandara YIA – Halte Gamping 04.30 WIB – 15.30 WIB (berangkat setiap 60 menit) Bandara YIA – Hotel Wisata Magelang 07.00 WIB – 15.00 WIB (berangkat setiap 120 menit) Keberangkatan dari Kebumen dan Purworejo Rute Bandara YIA-Kebumen (Terminal Kebumen) Pukul 08:00 Pukul 10:00 Pukul 15:00 Pukul 16:00 Tarif: Rp40.000 Rute Kebumen (Terminal Kebumen)-Bandara YIA Pukul 04:00 Pukul 06:00 Pukul 12:00 Pukul 13:00 Tarif: Rp40.000 Rute Purworejo-Bandara YIA Pukul 05.00 Pukul 07.00 Pukul 13.00 Pukul 14.00 Tarif: Rp40.000 Rute Purworejo-Kebumen Pukul 09.00 Pukul 11.00 Pukul 16.00 Pukul 17.00 Tarif: Rp40.000 Untuk pembelian tiket Damri rute tersebut dapat dilakukan secara online melalui Damri Apps, Online Travel Agent seperti KAI, redBus, traveloka, Alfamart, Indomaret, dan Citilink. Tiket bisa juga didapatkan di loket resmi Damri. Cek Berita dan Artikel yang lain di Google News Berita Lainnya Berita Pilihan   Wisata DEB Balkondes Karangrejo Borobudur Ditawarkan ke Eropa  Berita Populer","['Jadwal DAMRI ke Bandara YIA Hari Ini, Jogja-Purworejo-Kebumen  Harianjogja.com, JOGJA—Bus DAMRI adalah pilihan tepat untuk Anda yang ingin menuju ke Bandara YIA.', 'Selain tarif DAMRI terjangkau, armadanya juga nyaman.', 'Layanan bus ini menghubungkan YIA dengan berbagai lokasi, termasuk Jogja, Purworejo, dan Kebumen.', 'Layanan transportasi DAMRI ini bisa Anda manfaatkan jika ingin menuju Bandara YIA.', 'BACA JUGA: Rute Uji Coba Bus Listrik Berikut adalah informasi lengkap mengenai jadwal dan tarif bus DAMRI untuk keberangkatan 20 September 2025.', 'Keberangkatan dari Yogyakarta (Jogja) Sleman City Hall ke Bandara YIA Pukul 07.00 WIB-19.00 WIB Harga tiket Rp80.000 Berangkat setiap 60 menit, tiket tidak dapat dilakukan refund atau reschedule Terminal Condongcatur ke Bandara YIA Pukul 04.00 WIB-15.00 WIB Harga tiket Rp80.000 Berangkat setiap 60 menit, tiket tidak dapat dilakukan refund atau reschedule Pool Damri Yogyakarta ke Bandara YIA Pukul 04.00 WIB-12.00 WIB Harga tiket Rp80.000 Tiket tidak dapat dilakukan refund atau reschedule Park and Ride Gamping ke Bandara YIA Pukul 04.30 WIB-15.30 WIB Harga tiket Rp80.000 Tiket tidak dapat dilakukan refund atau reschedule Khusus untuk tujuan pemberhentian Hotel Wisata Magelang, tarifnya Rp100 ribu.', 'Sementara tujuan Purworejo dan Kebumen Rp40.000 Berikut jadwal keberangkatan armada DAMRI dari YIA menuju ke beberapa titik pemberhentian: Bandara YIA - Pool DAMRI Bantul: 08.00 WIB – 21.00 WIB (berangkat setiap 60 menit) Bandara YIA – Terminal Condongcatur 06.00 WIB – 19.00 WIB (berangkat setiap 60 menit) Bandara YIA – Sleman City Hall 07.00 WIB – 19.00 WIB (berangkat setiap 60 menit) Bandara YIA – Halte Gamping 04.30 WIB – 15.30 WIB (berangkat setiap 60 menit) Bandara YIA – Hotel Wisata Magelang 07.00 WIB – 15.00 WIB (berangkat setiap 120 menit) Keberangkatan dari Kebumen dan Purworejo Rute Bandara YIA-Kebumen (Terminal Kebumen) Pukul 08:00 Pukul 10:00 Pukul 15:00 Pukul 16:00 Tarif: Rp40.000 Rute Kebumen (Terminal Kebumen)-Bandara YIA Pukul 04:00 Pukul 06:00 Pukul 12:00 Pukul 13:00 Tarif: Rp40.000 Rute Purworejo-Bandara YIA Pukul 05.00 Pukul 07.00 Pukul 13.00 Pukul 14.00 Tarif: Rp40.000 Rute Purworejo-Kebumen Pukul 09.00 Pukul 11.00 Pukul 16.00 Pukul 17.00 Tarif: Rp40.000 Untuk pembelian tiket Damri rute tersebut dapat dilakukan secara online melalui Damri Apps, Online Travel Agent seperti KAI, redBus, traveloka, Alfamart, Indomaret, dan Citilink.', 'Tiket bisa juga didapatkan di loket resmi Damri.', 'Cek Berita dan Artikel yang lain di Google News Berita Lainnya Berita Pilihan   Wisata DEB Balkondes Karangrejo Borobudur Ditawarkan ke Eropa  Berita Populer']","Jadwal DAMRI ke Bandara YIA Hari Ini, Jogja-Purworejo-Kebumen  Harianjogja.com, JOGJA—Bus DAMRI adalah pilihan tepat untuk Anda yang ingin menuju ke Bandara YIA. Selain tarif DAMRI terjangkau, armadanya juga nyaman. Layanan bus ini menghubungkan YIA dengan berbagai lokasi, termasuk Jogja, Purworejo, dan Kebumen. Layanan transportasi DAMRI ini bisa Anda manfaatkan jika ingin menuju Bandara YIA. BACA JUGA: Rute Uji Coba Bus Listrik Berikut adalah informasi lengkap mengenai jadwal dan tarif bus DAMRI untuk keberangkatan 20 September 2025. Keberangkatan dari Yogyakarta (Jogja) Sleman City Hall ke Bandara YIA Pukul 07.00 WIB-19.00 WIB Harga tiket Rp80.000 Berangkat setiap 60 menit, tiket tidak dapat dilakukan refund atau reschedule Terminal Condongcatur ke Bandara YIA Pukul 04.00 WIB-15.00 WIB Harga tiket Rp80.000 Berangkat setiap 60 menit, tiket tidak dapat dilakukan refund atau reschedule Pool Damri Yogyakarta ke Bandara YIA Pukul 04.00 WIB-12.00 WIB Harga tiket Rp80.000 Tiket tidak dapat dilakukan refund atau reschedule Park and Ride Gamping ke Bandara YIA Pukul 04.30 WIB-15.30 WIB Harga tiket Rp80.000 Tiket tidak dapat dilakukan refund atau reschedule Khusus untuk tujuan pemberhentian Hotel Wisata Magelang, tarifnya Rp100 ribu. Sementara tujuan Purworejo dan Kebumen Rp40.000 Berikut jadwal keberangkatan armada DAMRI dari YIA menuju ke beberapa titik pemberhentian: Bandara YIA - Pool DAMRI Bantul: 08.00 WIB – 21.00 WIB (berangkat setiap 60 menit) Bandara YIA – Terminal Condongcatur 06.00 WIB – 19.00 WIB (berangkat setiap 60 menit) Bandara YIA – Sleman City Hall 07.00 WIB – 19.00 WIB (berangkat setiap 60 menit) Bandara YIA – Halte Gamping 04.30 WIB – 15.30 WIB (berangkat setiap 60 menit) Bandara YIA – Hotel Wisata Magelang 07.00 WIB – 15.00 WIB (berangkat setiap 120 menit) Keberangkatan dari Kebumen dan Purworejo Rute Bandara YIA-Kebumen (Terminal Kebumen) Pukul 08:00 Pukul 10:00 Pukul 15:00 Pukul 16:00 Tarif: Rp40.000 Rute Kebumen (Terminal Kebumen)-Bandara YIA Pukul 04:00 Pukul 06:00 Pukul 12:00 Pukul 13:00 Tarif: Rp40.000 Rute Purworejo-Bandara YIA Pukul 05.00 Pukul 07.00 Pukul 13.00 Pukul 14.00 Tarif: Rp40.000 Rute Purworejo-Kebumen Pukul 09.00 Pukul 11.00 Pukul 16.00 Pukul 17.00 Tarif: Rp40.000 Untuk pembelian tiket Damri rute tersebut dapat dilakukan secara online melalui Damri Apps, Online Travel Agent seperti KAI, redBus, traveloka, Alfamart, Indomaret, dan Citilink. Tiket bisa juga didapatkan di loket resmi Damri. Cek Berita dan Artikel yang lain di Google News Berita Lainnya Berita Pilihan   Wisata DEB Balkondes Karangrejo Borobudur Ditawarkan ke Eropa  Berita Populer","tensor([-2.9408e-02,  3.5589e-02,  4.4740e-03,  3.1964e-03, -4.8012e-02,
         3.7310e-02,  5.9794e-02,  8.1665e-03, -2.8241e-02, -3.3077e-02,
         7.0596e-02,  1.1066e-02,  1.8782e-02, -4.5204e-02,  8.0157e-02,
        -3.5084e-02,  2.1388e-02, -6.4159e-02, -9.0823e-02, -1.1801e-01,
         5.1979e-02, -5.6397e-02, -1.2192e-01, -2.1343e-02, -8.0804e-02,
         5.4997e-02,  3.6242e-02,  1.3607e-02,  4.7117e-03, -6.5244e-03,
        -2.6055e-02,  9.7828e-02, -8.3556e-02, -4.4218e-02, -3.6986e-02,
         4.8890e-02,  8.0792e-02, -3.5048e-02,  8.6948e-02, -1.2341e-02,
         6.7852e-02, -5.8901e-02, -7.5032e-02, -6.3182e-02,  8.7268e-02,
        -8.9140e-03, -1.3563e-02, -3.5944e-02, -2.6383e-03, -4.3680e-02,
        -4.4996e-02,  1.1811e-02,  5.2298e-02,  5.9969e-02, -4.4334e-02,
        -1.3233e-01,  1.7025e-02,  1.8499e-02,  4.4463e-02,  6.4309e-02,
        -6.5115e-02,  1.7576e-02,  1.9128e-02,  8.9973e-03,  5.1274e-02,
        -6.3494e-02, -4.5073e-02,  8.1908e-03,  1.4490e-03, -1.3620e-02,
         6.3976e-03, -5.1955e-02, -1.9112e-02,  1.7391e-03, -1.0582e-01,
        -3.4827e-03,  3.9438e-02,  2.8817e-02,  3.5039e-02, -8.9769e-03,
        -2.7959e-02, -3.0927e-02,  4.4712e-02,  3.0193e-02, -7.1744e-02,
         2.3965e-02, -4.7211e-02,  2.6523e-02, -2.4922e-02,  2.4925e-02,
         9.9486e-02,  1.1311e-01, -4.8343e-02, -1.1559e-02, -3.1956e-02,
        -9.6900e-03, -1.1148e-01, -1.6708e-02,  8.1482e-03,  1.7525e-02,
         1.9972e-03,  2.5042e-02,  6.5273e-02, -2.4127e-02, -5.8262e-02,
        -6.8205e-02,  3.9803e-02, -2.5335e-02,  1.6265e-02,  2.0643e-02,
        -7.6595e-02, -4.5244e-02, -4.5072e-03, -5.0469e-02, -9.4912e-02,
        -1.1885e-02, -5.7192e-02,  5.1193e-02, -4.3118e-02,  4.2079e-02,
         2.1236e-02,  9.6396e-03,  3.2232e-03, -4.5436e-02, -4.5241e-02,
        -4.2024e-02, -2.1609e-02,  1.7489e-32, -6.8125e-02, -7.0714e-02,
         6.2780e-02, -5.9452e-02,  7.2162e-02, -4.6545e-02, -6.0369e-03,
        -3.9711e-02,  5.4874e-02,  1.7512e-03, -5.5140e-03, -6.1657e-02,
        -1.3589e-02, -7.8321e-02,  3.5287e-02, -2.8222e-02, -2.4566e-02,
        -6.2290e-02, -4.0346e-02,  9.5279e-03,  9.7377e-02, -4.7962e-02,
         1.6319e-02, -9.0753e-02,  1.3123e-02,  6.2796e-02,  1.9175e-02,
         8.0258e-03,  8.5581e-02,  4.1069e-02,  5.7247e-02,  7.0740e-03,
        -1.6690e-02, -1.0243e-02, -8.9350e-02, -3.4047e-02, -4.9608e-02,
        -4.8285e-02, -1.0213e-01, -1.0400e-01,  1.6913e-02, -3.9609e-02,
        -1.1540e-02,  7.1920e-02,  1.9129e-02,  8.8834e-02,  5.8291e-02,
        -6.0145e-02,  1.0391e-01,  4.6236e-02, -6.7421e-02, -7.6961e-03,
        -6.7047e-02, -1.5743e-02,  4.8037e-02,  6.4117e-03,  2.1516e-02,
         4.1165e-03,  4.7377e-02,  7.8472e-03, -4.3544e-02, -2.6439e-03,
        -2.2204e-02, -9.0601e-04,  1.2590e-02, -2.0911e-02, -1.3075e-02,
         4.3951e-02,  6.7869e-02, -7.0855e-02,  5.3143e-02, -3.3430e-02,
         8.0225e-03,  1.0729e-01, -8.7879e-03, -3.2290e-02,  3.3323e-02,
         3.5721e-02, -3.3150e-02,  1.8794e-02, -2.8255e-02,  2.9542e-02,
         8.2154e-02,  1.3054e-03,  1.3551e-01,  5.4564e-02,  3.1563e-02,
        -3.3856e-03, -7.2735e-02,  3.0406e-02, -9.0022e-04,  1.0119e-01,
        -8.7150e-03,  5.2328e-02, -1.8265e-02, -1.6804e-32,  5.7445e-02,
         7.0770e-02, -4.3978e-02, -6.5810e-02,  4.9199e-02,  2.7722e-02,
         4.8986e-02, -5.8152e-04,  6.4519e-02,  1.8671e-02, -6.1366e-02,
         2.5266e-03,  3.1110e-02,  7.0572e-02, -8.9854e-03,  1.1530e-02,
         7.7664e-02, -3.2386e-02, -8.0473e-02, -1.1228e-02, -4.5033e-02,
         9.7534e-02, -2.7494e-02,  2.3512e-02, -4.7596e-02,  2.3341e-02,
         4.5488e-03,  1.5488e-02, -5.3203e-02, -1.5282e-02,  8.4053e-03,
        -1.4937e-01, -1.0650e-01,  1.2707e-01,  2.0619e-02, -1.0021e-01,
         1.0588e-01, -6.2670e-03, -1.6948e-02,  5.8308e-02,  1.0422e-02,
        -2.6143e-03, -2.1581e-02, -6.3337e-03, -3.5905e-02,  1.2650e-02,
         2.2444e-02, -1.1671e-01, -5.1640e-02, -6.9909e-02,  6.5910e-02,
         2.7555e-02, -6.9444e-02,  2.5365e-02,  5.3500e-02,  5.2247e-02,
         1.0274e-01, -1.5179e-02, -6.8216e-02, -7.9956e-02,  5.6382e-02,
         1.0816e-02,  7.8342e-02,  2.5738e-02,  1.1747e-02, -4.4882e-02,
         6.8944e-02, -7.2548e-02,  8.3561e-02, -9.1912e-02, -7.8874e-02,
        -2.7244e-02, -6.5775e-02,  3.4338e-02, -5.5575e-02,  4.1991e-02,
        -1.5810e-02,  7.7885e-02, -4.4144e-04, -2.3811e-02, -3.4565e-02,
         1.4279e-02, -9.2681e-02, -1.5511e-02,  2.4148e-02, -5.1496e-02,
         5.9794e-02, -6.4057e-02,  5.8247e-02,  3.1817e-02, -1.0977e-03,
         3.0273e-02, -1.0599e-03,  1.4754e-01, -1.2206e-02, -5.4138e-08,
        -1.8275e-02, -4.4695e-02, -2.0016e-02, -1.9225e-02,  3.1992e-02,
        -5.6919e-02, -1.8901e-02,  2.4879e-02, -3.1706e-02,  6.0412e-02,
         7.3335e-02,  7.5101e-03, -5.8052e-02,  4.8802e-02, -6.9375e-02,
         9.5361e-03, -2.0138e-03,  1.5484e-02,  3.3423e-02, -5.3920e-02,
         4.2156e-02, -5.6686e-03, -3.0544e-02,  5.6019e-02,  3.8207e-02,
         3.5927e-03, -3.4997e-02,  3.4813e-02,  2.1522e-02, -3.2360e-02,
        -3.9760e-02, -1.0686e-02,  2.1299e-02, -9.7897e-02, -2.3271e-02,
        -4.4007e-04,  3.4910e-03,  1.4966e-02,  1.4108e-02,  1.0042e-01,
         8.8883e-02, -6.0795e-02,  4.8539e-02,  1.5192e-02,  5.6760e-02,
         4.1386e-02, -2.2843e-02,  2.4989e-02,  3.1704e-03, -3.3460e-02,
        -5.7330e-02,  1.5297e-02,  4.7034e-02,  6.3447e-03,  1.7431e-02,
        -6.4529e-03, -3.9863e-02,  2.1308e-02, -3.5432e-02,  3.0802e-02,
         1.8617e-02,  1.5241e-02, -6.3807e-02,  4.9252e-03], device='cuda:0')","Jadwal DAMRI ke Bandara YIA Hari Ini, Jogja-Purworejo-Kebumen  Harianjogja.com, JOGJA—Bus DAMRI adalah pilihan tepat untuk Anda yang ingin menuju ke Bandara YIA. Layanan bus ini menghubungkan YIA dengan berbagai lokasi, termasuk Jogja, Purworejo, dan Kebumen. Layanan transportasi DAMRI ini bisa Anda manfaatkan jika ingin menuju Bandara YIA.","BACA JUGA: Rute Uji Coba Bus Listrik Berikut adalah informasi lengkap mengenai jadwal dan tarif bus DAMRI untuk keberangkatan 20 September 2025. Keberangkatan dari Yogyakarta (Jogja) Sleman City Hall ke Bandara YIA Pukul 07.00 WIB-19.00 WIB Harga tiket Rp80.000 Berangkat setiap 60 menit, tiket tidak dapat dilakukan refund atau reschedule Terminal Condongcatur ke Bandara YIA Pukul 04.00 WIB-15.00 WIB Harga tiket Rp80.000 Berangkat setiap 60 menit, tiket tidak dapat dilakukan refund atau reschedule Pool Damri Yogyakarta ke Bandara YIA Pukul 04.00 WIB-12.00 WIB Harga tiket Rp80.000 Tiket tidak dapat dilakukan refund atau reschedule Park and Ride Gamping ke Bandara YIA Pukul 04.30 WIB-15.30 WIB Harga tiket Rp80.000 Tiket tidak dapat dilakukan refund atau reschedule Khusus untuk tujuan pemberhentian Hotel Wisata Magelang, tarifnya Rp100 ribu. Sementara tujuan Purworejo dan Kebumen Rp40.000 Berikut jadwal keberangkatan armada DAMRI dari YIA menuju ke beberapa titik pemberhentian: Bandara YIA - Pool DAMRI Bantul: 08.00 WIB – 21.00 WIB (berangkat setiap 60 menit) Bandara YIA – Terminal Condongcatur 06.00 WIB – 19.00 WIB (berangkat setiap 60 menit) Bandara YIA – Sleman City Hall 07.00 WIB – 19.00 WIB (berangkat setiap 60 menit) Bandara YIA – Halte Gamping 04.30 WIB – 15.30 WIB (berangkat setiap 60 menit) Bandara YIA – Hotel Wisata Magelang 07.00 WIB – 15.00 WIB (berangkat setiap 120 menit) Keberangkatan dari Kebumen dan Purworejo Rute Bandara YIA-Kebumen (Terminal Kebumen) Pukul 08:00 Pukul 10:00 Pukul 15:00 Pukul 16:00 Tarif: Rp40.000 Rute Kebumen (Terminal Kebumen)-Bandara YIA Pukul 04:00 Pukul 06:00 Pukul 12:00 Pukul 13:00 Tarif: Rp40.000 Rute Purworejo-Bandara YIA Pukul 05.00 Pukul 07.00 Pukul 13.00 Pukul 14.00 Tarif: Rp40.000 Rute Purworejo-Kebumen Pukul 09.00 Pukul 11.00 Pukul 16.00 Pukul 17.00 Tarif: Rp40.000 Untuk pembelian tiket Damri rute tersebut dapat dilakukan secara online melalui Damri Apps, Online Travel Agent seperti KAI, redBus, traveloka, Alfamart, Indomaret, dan Citilink.",jadwal
